Gene,DNAse,H3K20me3,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9me3
ENSMUSG00000032725,81.75230297,4450.764517,2011.273026,17037.52017,4187.256078,2633.577231,3988.121281,2367.015375
ENSMUSG00000032726,455.7906858,1022.995995,21062.62829,2744.503003,10479.13287,17075.87629,79734.05978,2519.08095
ENSMUSG00000032727,802.4907881,3774.208095,6135.374142,4632.602188,8508.420552,23817.93643,44583.70216,2296.30349
ENSMUSG00000032733,281.4089048,5646.137729,23349.27667,10163.72805,17124.13658,21121.67906,37440.72168,4215.856836
ENSMUSG00000032735,140.7461617,5788.560283,6422.678704,5187.553561,1986.65911,735.423341,5095.811284,4522.437572
ENSMUSG00000032737,658.2512794,4890.008653,4606.85512,15180.65704,24070.58503,34148.73019,120029.0498,5711.566219
ENSMUSG00000032739,146.8792221,5990.320581,3695.554848,19461.63766,18366.69029,9843.051773,9044.333238,6580.52889
ENSMUSG00000032740,406.2906858,2625.197225,4960.18278,4473.95409,5110.185641,13842.5655,58293.15382,1619.659897
ENSMUSG00000032741,517.4145343,3400.231979,10144.67692,5707.952732,12286.7613,14088.45338,48606.63873,4490.198513
ENSMUSG00000032743,172.4692938,3654.994208,4239.30585,4760.240132,1925.72018,934.1607551,3217.742777,2640.861914
ENSMUSG00000032744,322.6755374,3624.215031,40837.09468,3418.597254,5882.483195,8115.18371,16534.62028,3242.972326
ENSMUSG00000032745,777.2389969,2996.079877,9333.479691,6460.879005,8689.747283,18359.75486,83954.02238,1234.87214
ENSMUSG00000032750,149.4390993,1357.887014,4411.684497,1955.715961,2022.559497,2704.358839,11267.27689,641.2725973
ENSMUSG00000032754,313.4293756,2938.298699,5513.127503,5206.12357,26722.22004,33440.31229,49366.23312,2722.9129
ENSMUSG00000032755,198.8403275,1496.22111,8049.539688,2024.404462,2819.071796,4447.715461,8076.935998,1974.087886
ENSMUSG00000032757,158.3654043,7710.400315,1318.759725,5640.857265,6976.156751,7594.320366,26448.2337,3643.389302
ENSMUSG00000032758,129.9912999,5749.48627,6226.190932,2425.777174,1723.4754,675,4095.178204,2874.322797
ENSMUSG00000032763,219.7333675,5195.618707,6915.302989,9452.137443,6935.247998,19180.16805,70916.60362,2915.54734
ENSMUSG00000032766,161.0322416,3280.531178,10332.72225,4563.978475,3025.728261,5963.067577,7743.176201,1624.282323
ENSMUSG00000032769,128.8096213,3278.066934,9950.907823,2407.224542,4855.199085,4814.112414,9001.807351,2197.507151
ENSMUSG00000032773,268.0542477,4223.106693,27249.91969,3955.18371,9287.624714,7431.309926,14142.27017,4789.963959
ENSMUSG00000032776,109.5644831,5001.783753,4767.212672,6520.593035,22858.79191,30242.72433,56283.23856,2941.169336
ENSMUSG00000032777,296.4657114,4005.651816,3719.970609,14586.43371,10065.7839,24752.33867,88443.15983,4536.154677
ENSMUSG00000032782,446.0813715,2026.530821,14973.41097,13603.62757,12943.06858,42199.04233,96974.89173,3401.219966
ENSMUSG00000032783,464.408393,3419.924771,3574.875,14653.35991,6039.155106,24479.85376,77758.04534,4157.326731
ENSMUSG00000032786,431.462129,3965.59089,5166.99242,8042.327875,13121.89273,36469.54977,61279.81572,2157.475114
ENSMUSG00000032788,328.3101331,853.5328947,4705.890804,2479.895094,5286.175915,5847.02603,20163.36785,959.5529176
ENSMUSG00000032796,455.4426817,6444.118707,14509.88937,7581.578804,29969.58331,36321.71532,82632.04319,3441.747998
ENSMUSG00000032802,292.2512794,4339.970824,8851.097254,7931.419908,16232.66204,26301.58152,60617.77245,5334.143307
ENSMUSG00000032803,502.4053224,4727.064216,3338.096825,20351.78461,17180.7997,33380.50329,66092.44236,3009.624142
ENSMUSG00000032806,141.5742068,1871.588101,1753.280606,4724.175343,5774.033324,13824.27674,26525.31422,1469.747712
ENSMUSG00000032807,194.2661208,2173.782251,20722.06743,2643.645166,6571.677489,4799.316076,10415.1639,2998.613701
ENSMUSG00000032808,67.24411464,0,0,0,0,0,0,100
ENSMUSG00000032812,235.4426817,3116.348827,9727.78268,7825.05349,8784.91998,8671.163401,13019.5969,2143.423198
ENSMUSG00000032815,399.6770727,3441.560855,3272.456736,7537.286828,11166.97776,25331.16698,66668.88937,4755.609768
ENSMUSG00000032816,521.8244626,3685.035183,21375.76974,4615.947154,13638.95323,24609.74049,50637.56057,3716.179205
ENSMUSG00000032818,149.6693961,4496.176416,10826.77696,3837.164688,2284.562786,1758.71167,5911.285469,4824.171839
ENSMUSG00000032821,51.35721597,1156.362986,490.6687643,605.5906035,11.777746,118.3824371,172.4860555,663.2232551
ENSMUSG00000032826,243.7139202,5447.839173,29913.13444,3526.335955,8432.719966,15474.41762,21642.67835,3507.201802
ENSMUSG00000032827,315.7973388,5743.140661,5312.300772,11668.00601,18400.41061,22625.9247,35940.6393,4408.370638
ENSMUSG00000032834,392.2604913,6454.304562,5987.363916,32567.40625,11111.9764,17700.38444,76883.32866,6177.331522
ENSMUSG00000032839,328.1013306,3831.246281,14808.07323,2692.15389,3978.253146,8129.100686,40083.96546,2477.51659
ENSMUSG00000032840,678.5148414,3165.086241,5242.054419,11182.16691,7146.558495,22202.60812,80078.26237,3902.895953
ENSMUSG00000032841,252.3669396,3819.703518,34437.9094,5575.129505,9005.002288,27926.41261,49313.66891,2520.042906
ENSMUSG00000032842,564.9682702,3344.683638,3682.571796,4800.096753,9403.507938,22305.1659,66509.43342,2116.767449
ENSMUSG00000032845,146.3045036,4376.8376,12080.27374,3902.746496,3023.861342,1000.328089,6906.725329,5816.679562
ENSMUSG00000032846,840.0957011,2802.094179,24117.61213,2951.687929,8743.71353,18951.83131,98423.01066,2269.919908
ENSMUSG00000032849,344.0731832,4181.13587,4331.261871,17534.68779,36905.83832,50908.02803,131592.4366,5600.747926
ENSMUSG00000032850,679.1545548,3274.910827,5386.816433,10760.60276,7036.797626,22286.96768,80027.96947,3991.03597
ENSMUSG00000032852,339.5435005,3694.973756,34223.33131,2694.684783,6085.249213,12769.37729,25457.24371,4809.355835
ENSMUSG00000032854,327.7988741,3082.151673,10399.60283,2392.234411,2564.329662,8037.386585,39793.24571,1816.393307
ENSMUSG00000032855,630.5742068,1911.956808,6909.973613,5495.760154,13109.86806,23956.93636,79211.90174,2790.446939
ENSMUSG00000032860,324.1709314,4154.215389,46877.04984,4799.145595,10467.02038,23194.86241,46456.0231,5234.61649
ENSMUSG00000032864,119.2113613,5218.522669,4250.781035,6203.946081,3530.389445,5251.050701,5030.742491,1865.977832
ENSMUSG00000032867,282.3607984,3424.719108,5366.701588,8772.656679,8317.177918,9701.003361,43298.36027,3233.011871
ENSMUSG00000032869,171.8925281,4443.244994,6548.037757,7904.210741,11049.44501,14117.25579,71819.08996,2199.48484
ENSMUSG00000032870,306.1197544,2926.875143,6469.313501,4484.957308,8466.049056,14103.81536,41069.83939,3816.642091
ENSMUSG00000032872,135.3433982,2453.178919,5233.247998,3817.54784,4445.323227,9032.06393,29260.26981,2879.10512
ENSMUSG00000032875,341.1970317,3180.14631,8913.327803,9106.707952,10097.55513,10518.52882,25439.04341,6118.729477
ENSMUSG00000032878,316.7195496,4773.533181,19770.05921,6821.146525,11412.06922,18991.50665,54533.27417,3804.724542
ENSMUSG00000032883,567.9273286,2456.246568,6453.96589,7951.231336,22608.44959,25367.85197,88465.05792,1526.23534
ENSMUSG00000032889,115.5885363,2082.880077,1020.706164,701.833524,1785.575229,498.4954233,757.9590961,808.8386728
ENSMUSG00000032890,504.5921187,2402.945152,10757.71017,4795.385011,13184.49364,8828.870423,22466.11427,2767.064288
ENSMUSG00000032892,249.8398158,4297.00472,5263.353547,7518.572368,17968.70752,22327.74542,45195.8351,2677.426773
ENSMUSG00000032894,103.7436029,0,0,0,0,0,0,0
ENSMUSG00000032897,315.5255885,4407.710455,3924.321153,8254.824943,13448.84504,20896.47218,63325.77059,2137.562929
ENSMUSG00000032898,367.339304,4522.338887,6139.890875,13803.72626,8965.197726,11858.09969,52026.72454,2485.305206
ENSMUSG00000032899,114.2666325,3168.299771,3715.908896,4245.998856,1843.290046,909.4934211,3442.650958,2298.907609
ENSMUSG00000032900,144.9672467,4699.117849,4027.654677,30701.46596,5475.098613,2031.888158,4716.792549,4303.655535
ENSMUSG00000032902,539.1816786,3156.191219,3868.426201,9148.701516,20354.35405,33374.6112,124874.0718,1853.118993
ENSMUSG00000032905,385.4549642,2443.491562,7667.427059,11038.84032,8328.949514,20661.21911,85414.39831,3197.435927
ENSMUSG00000032908,336.660696,2714.846968,32475.42148,2717.812357,8410.273527,12790.00179,33607.78997,3350.956736
ENSMUSG00000032911,269.6284545,4906.420552,28806.11477,3244.389874,14805.68621,12349.90589,15516.69537,4068.291834
ENSMUSG00000032913,461.7584442,3354.772025,3588.787185,3671.006865,11649.52674,16198.61656,64996.04319,1467.171267
ENSMUSG00000032915,88.73848516,1841.270023,2149.136728,2363.852117,1154.523455,0,558.25,1672.586098
ENSMUSG00000032921,180.6064483,1855.656822,7199.132938,2351.184997,4094.065289,1599.284325,3319.509296,1547.436856
ENSMUSG00000032925,140.2349028,3029.938072,6725.464745,2767.769093,8170.719394,8356.110054,6674.084311,2555.165046
ENSMUSG00000032932,234.8142272,3177.920123,3134.553132,9169.392806,5351.114846,17613.57959,48847.96217,2804.593607
ENSMUSG00000032936,508.8659161,3512.09897,25698.88094,6967.538544,11527.42413,16841.85476,29169.25422,4630.078304
ENSMUSG00000032937,83.05117707,3416.241633,2424.376645,1419.730263,450,1360.75,1708.6122,2859.946081
ENSMUSG00000032939,421.1883316,3857.011513,6340.694508,6247.451945,7768.076945,14765.27782,68929.18929,4246.297411
ENSMUSG00000032940,191.0680655,2703.572011,8789.477117,2267.836957,2519.588673,2510.044908,16583.86949,1779.915046
ENSMUSG00000032942,227.0506653,4270.128719,11670.15961,9917.236842,4521.546267,3094.39159,7550.713744,3316.097755
ENSMUSG00000032946,476.857216,3147.777889,17250.00808,8815.520881,17752.46303,45870.81693,80320.34332,3881.211957
ENSMUSG00000032948,62.12947799,3042.892449,2474.851688,1897.88873,695.385512,511.3046339,2282.984411,2034.139874
ENSMUSG00000032952,317.7379734,3899.822869,2861.20738,12330.56701,8734.574442,11687.29906,60962.48312,2589.370995
ENSMUSG00000032959,281.3254862,2254.609697,5287.077017,15116.63816,12504.33631,19976.51666,56375.26866,3505.42141
ENSMUSG00000032965,306.4836233,4127.626144,2740.377574,5173.485912,5357.231336,10037.84153,28176.99614,2026.9877
ENSMUSG00000032966,388.9135107,4855.680492,5282.679062,22325.06929,13879.98234,20749.22976,69762.17828,1525.14016
ENSMUSG00000032968,467.790174,5839.03218,18215.0866,7420.017449,29371.3474,45174.55792,90268.71882,2447.168192
ENSMUSG00000032977,324.8055271,2543.10369,4017.675343,14966.02417,11840.0276,25018.15961,77141.45273,2871.011442
ENSMUSG00000032978,160.8991812,5318.691505,14567.71131,2889.611628,2373.551773,1361.580592,6828.476044,4526.180778
ENSMUSG00000032985,105.8787103,4246.727546,2808.550558,4028.709168,6717.554777,2146.987986,2230.534897,3520.374642
ENSMUSG00000032987,109.0414534,3692.796625,6244.800415,2744.64724,1142.920195,593.2254005,4126.922483,3928.59897
ENSMUSG00000032988,351.709826,1976.224185,27846.94916,5843.10276,6947.088673,12486.96932,32867.20967,1772.013801
ENSMUSG00000032997,647.5020471,3329.563358,14194.88894,16047.0462,21659.51209,33985.87843,85242.02481,4686.890589
ENSMUSG00000032998,452.1714432,3397.365775,4445.532466,4418.147311,13271.9714,18610.04662,65840.72218,977.1481693
ENSMUSG00000032999,132.4938588,3277.133152,2336.415761,3760.375,7463.342391,5552.891304,5874.451087,1258.423913
ENSMUSG00000033004,395.5020471,3508.394165,11489.76151,5146.299485,12131.72075,26839.56615,54242.93457,2796.056565
ENSMUSG00000033006,500.432958,2325.061785,53750.58045,5163.423198,11027.93736,12244.90117,26238.3715,4175.212672
ENSMUSG00000033007,293.7804504,3655.23484,63469.24664,3624.758009,15603.68292,14369.64238,22664.85212,2522.879863
ENSMUSG00000033009,335.2702149,4468.231336,3518.038473,21928.09096,22503.14774,30843.93378,115031.5837,4093.431779
ENSMUSG00000033014,585.3224156,3405.947726,3164.473398,8557.131364,18516.65396,37477.07115,87224.30099,1708.636156
ENSMUSG00000033015,81.52047083,3079.064073,1807.256007,1076.017234,1614.315861,1117.305277,2879.59897,1575.496281
ENSMUSG00000033016,625.9544524,3399.260584,77982.55049,2446.525672,9294.668836,26092.60648,60446.61828,3502.645809
ENSMUSG00000033017,87.44319345,5419.179705,9469.999285,3251.321367,750.4825515,343.7199657,3212.739703,4021.036113
ENSMUSG00000033020,339.8618219,2931.161327,4922.488272,14674.249,16861.61642,21849.23741,78558.51409,2763.518164
ENSMUSG00000033021,264.3172979,5253.822368,10364.16412,9442.050915,13851.38101,19181.3228,49916.91691,3136.780034
ENSMUSG00000033022,290.3055271,5764.293192,12083.84418,10066.94873,8822.284468,15936.73112,29820.71625,3079.396739
ENSMUSG00000033024,59.75281474,0,0,0,100,0,0,0
ENSMUSG00000033027,32.13408393,477.3495423,712.59754,830.9925629,1171.271167,308.409611,474.9508009,590.604405
ENSMUSG00000033029,339.1453429,2902.156751,4846.959096,13360.61914,16351.7337,21629.10011,78094.28354,2715.706379
ENSMUSG00000033031,268.7937564,3475.866419,3063.176773,17756.07158,14962.41247,21129.09311,68374.30814,3425.668907
ENSMUSG00000033032,209.9216991,4279.801273,14724.59711,5576.788902,4757.899886,4071.45595,8193.910898,5480.556636
ENSMUSG00000033033,206.1131013,3680.481765,13457.27331,5819.364059,23060.1885,32821.10734,37446.35197,3180.76516
ENSMUSG00000033038,203.8039918,4196.58238,6324.133152,14623.85097,6348.998784,1562.082952,8294.293621,6528.905749
ENSMUSG00000033039,478.5475947,3456.923913,22994.76116,6854.540975,13788.47504,14763.58882,60673.74135,3340.661327
ENSMUSG00000033044,135.9698055,6013.096467,10319.84339,2941.797983,3444.139588,1182.51659,4327.128218,5432.496997
ENSMUSG00000033047,241.0849539,3988.214745,4798.013086,22899.14788,19430.45531,22653.98041,87774.04841,3343.102117
ENSMUSG00000033053,149.0593654,4473.340532,10372.8913,2134.227117,8181.020881,4473.473684,6124.177346,3506.267663
ENSMUSG00000033054,313.2640737,5094.866562,2217.955378,18414.96446,11490.60548,27166.65046,99103.52417,1290.764588
ENSMUSG00000033055,696.7420676,4013.962243,3280.148098,12644.17241,17481.47647,19336.37786,61642.06515,2362.273455
ENSMUSG00000033059,231.136131,4003.52367,11634.97068,5726.161256,11612.08302,18772.56572,51746.98334,3872.186356
ENSMUSG00000033060,146.4728762,5483.883009,5777.347755,3428.55113,3173.229477,2034.505721,5277.195152,3181.257223
ENSMUSG00000033061,244.7482088,2134.684425,14933.48434,2856.969894,4739.18464,6720.022097,14494.63515,2170.128933
ENSMUSG00000033063,114.7139202,2356.457523,6337.941362,2100.370423,2787.824085,10285.43335,13232.40782,1990.713101
ENSMUSG00000033065,311.723132,5382.174342,9364.605549,5357.062071,18633.77689,23712.81322,43636.81128,2455.449085
ENSMUSG00000033066,142.5291709,4704.975043,9927.938358,3932.106979,4396.326874,978.1893593,3132.066934,5070.127002
ENSMUSG00000033068,332.8556807,5243.739559,9119.667978,14438.05978,11622.22004,16083.12371,56885.08696,3020.699299
ENSMUSG00000033075,106.9365404,2447.99335,1129.938787,23962.03668,2798.419265,1449.10984,3715.540332,2597.094394
ENSMUSG00000033080,284.0629478,3173.067363,49435.88945,2748.493135,4999.911971,17689.42935,26127.27489,4228.425272
ENSMUSG00000033082,86.56192426,4763.44272,4928.439359,2316.711384,2766.354763,675,2685.715675,2654.210455
ENSMUSG00000033083,117.5301945,5117.520309,6199.020023,3704.106479,1714.249142,1520.442148,6154.267806,3462.182566
ENSMUSG00000033088,215.95087,5154.92899,8536.372283,7785.997712,8430.841247,12028.19644,18951.47333,2889.115418
ENSMUSG00000033096,288.6269191,3362.585169,8966.596467,6983.90246,7366.654963,26013.4016,54090.6167,2290.755006
ENSMUSG00000033099,255.7349028,4444.410326,5357.69601,15719.10491,11303.74821,18639.99778,68642.58739,3259.687929
ENSMUSG00000033102,567.1581372,3166.613344,15786.46839,4530.170838,8511.094394,19107.43743,69615.61177,1560.218321
ENSMUSG00000033105,446.944217,4457.148884,5953.31157,19156.24657,8367.191076,16719.13186,61593.5226,2759.865203
ENSMUSG00000033106,318.2891505,4512.035183,4860.739703,26555.86613,15819.08259,18352.44372,169102.7122,3838.749356
ENSMUSG00000033107,438.542477,11463.81429,3233.951373,9306.067005,25307.84632,38187.05435,41294.84003,6286.417835
ENSMUSG00000033111,208.3618219,4185.140661,3733.424628,3786.888158,4715.484768,10138.1639,40868.73198,3796.394951
ENSMUSG00000033114,278.0885363,3618.692506,4147.402961,8869.804848,11665.99056,11913.27803,29331.53483,1705.185283
ENSMUSG00000033122,70.49283521,3607.03268,7607.601759,2698.877217,2718.769451,1284.649314,4170.895666,3073.351688
ENSMUSG00000033124,413.8858751,4582.771596,6000.480406,16692.41311,8019.716819,16368.57172,76448.67005,2933.913687
ENSMUSG00000033126,245.4918117,4098.448799,4699.924485,18869.20502,7511.14159,14868.98434,60081.24292,1909.67899
ENSMUSG00000033128,523.0864893,4390.679491,5935.241133,9023.139231,22377.25458,35071.35498,82737.86077,3927.640446
ENSMUSG00000033138,276.1243603,3104.827946,7062.231407,3810.5379,9596.344394,17342.96374,37387.72561,2728.880363
ENSMUSG00000033147,119.4856704,1426.346396,2065.138945,1103.460526,1697.209668,632.0080092,886.2199657,1041.276888
ENSMUSG00000033149,282.5511771,4401.187858,21671.16369,4372.041547,8468.767735,19294.73727,42455.35491,3595.462529
ENSMUSG00000033152,316.4616172,1718.654248,36081.65053,3507.65153,8622.566719,14304.191,18831.48985,1758.117205
ENSMUSG00000033156,92.87666325,4567.937071,2652.050486,1916.908967,774.3288043,748.9385011,2103.118707,1322.399886
ENSMUSG00000033157,271.1156602,3894.884725,3891.352403,7571.478618,13055.96868,22201.78976,36793.31221,1739.044551
ENSMUSG00000033159,333.6110542,3561.093607,23808.42627,11562.97726,8006.766948,21290.42284,83310.86399,3010.073513
ENSMUSG00000033161,521.5588536,4202.48105,9304.018521,9791.829376,22929.44765,30185.51073,77768.4611,3386.098684
ENSMUSG00000033166,333.2640737,4438.372855,3357.743779,29258.54484,10989.49006,13307.08781,62388.94594,2867.243707
ENSMUSG00000033170,517.1003071,2728.640804,16339.66948,5474.280034,25146.32008,21143.34954,72807.25558,3328.527174
ENSMUSG00000033174,311.3991812,3358.799199,40565.36842,5157.671124,4642.940003,11758.20995,38288.58474,2745.093893
ENSMUSG00000033177,83.43602866,3117.760584,5891.061213,3471.845252,3112.975686,234,3019.98155,2708.250358
ENSMUSG00000033182,213.0880246,2829.691219,17184.74499,3955.663687,7714.040546,4580.829805,15324.84253,2221.865418
ENSMUSG00000033184,425.8485159,5693.697225,1704.412614,28117.28053,15551.40847,38286.21839,124737.643,3379.454233
ENSMUSG00000033186,473.4042989,4362.085097,3513.556708,13368.76916,22130.11921,35091.99356,111674.8564,3459.723184
ENSMUSG00000033187,140.2461617,3120.997426,11560.32845,4205.826015,6777.185355,6725.626859,13404.05328,2945.224542
ENSMUSG00000033191,163.9585466,2370.931064,8327.632795,1651.069079,12478.4513,9004.255006,10281.86141,2247.168192
ENSMUSG00000033192,357.9534289,4469.911399,18192.2234,6100.507294,8630.472683,16030.21045,39916.74785,4739.041047
ENSMUSG00000033196,120.6305015,6228.554634,5286.906465,3536.95595,1530.044336,1279.498856,4675.464245,2472.823227
